seed,fold,feature_set,model,balanced_accuracy,f1,roc_auc,average_precision,precision,recall
2025,4,multimodal,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
2025,0,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2025,1,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2025,2,multimodal,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2025,3,multimodal,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2025,4,multimodal,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
2025,0,multimodal,logistic_regression,0.5916666666666667,0.6666666666666666,0.6666666666666667,0.8661139242021595,0.7777777777777778,0.5833333333333334
2025,1,multimodal,logistic_regression,0.7166666666666667,0.8333333333333334,0.8333333333333333,0.9375013330895684,0.8333333333333334,0.8333333333333334
2025,2,multimodal,logistic_regression,0.7,0.8888888888888888,0.8,0.9197691197691199,0.8,1.0
2025,3,multimodal,logistic_regression,0.7333333333333334,0.7619047619047619,0.7833333333333333,0.9176829570211923,0.8888888888888888,0.6666666666666666
2025,4,multimodal,logistic_regression,0.8257575757575758,0.8571428571428571,0.8787878787878788,0.9441345270890725,0.9,0.8181818181818182
2025,0,multimodal,random_forest,0.8583333333333334,0.9166666666666666,0.95,0.9833333333333333,0.9166666666666666,0.9166666666666666
2025,1,multimodal,random_forest,0.7166666666666667,0.8333333333333334,0.8166666666666667,0.9248057498057499,0.8333333333333334,0.8333333333333334
2025,2,multimodal,random_forest,0.7,0.8888888888888888,0.8833333333333333,0.9455657768157768,0.8,1.0
2025,3,multimodal,random_forest,0.8166666666666667,0.8695652173913043,0.85,0.9288991101491101,0.9090909090909091,0.8333333333333334
2025,4,multimodal,random_forest,0.6136363636363636,0.7272727272727273,0.8636363636363636,0.9368131868131868,0.7272727272727273,0.7272727272727273
2025,0,multimodal,gradient_boosting,0.7166666666666667,0.8333333333333334,0.9,0.9663461538461539,0.8333333333333334,0.8333333333333334
2025,1,multimodal,gradient_boosting,0.5,0.8275862068965517,0.6666666666666667,0.8586313604695958,0.7058823529411765,1.0
2025,2,multimodal,gradient_boosting,0.5166666666666667,0.7692307692307693,0.44999999999999996,0.7251075313575314,0.7142857142857143,0.8333333333333334
2025,3,multimodal,gradient_boosting,0.6166666666666667,0.8,0.775,0.8540975228475228,0.7692307692307693,0.8333333333333334
2025,4,multimodal,gradient_boosting,0.6590909090909092,0.782608695652174,0.7424242424242424,0.8627607241243606,0.75,0.8181818181818182
2025,0,multimodal,svm_rbf,0.875,0.8571428571428571,0.9333333333333333,0.9791666666666666,1.0,0.75
2025,1,multimodal,svm_rbf,0.7166666666666667,0.8333333333333334,0.85,0.9414724164724165,0.8333333333333334,0.8333333333333334
2025,2,multimodal,svm_rbf,0.8,0.9230769230769231,0.8333333333333334,0.9295676545676547,0.8571428571428571,1.0
2025,3,multimodal,svm_rbf,0.775,0.8181818181818182,0.8833333333333333,0.9566239316239317,0.9,0.75
2025,4,multimodal,svm_rbf,0.7878787878787878,0.8695652173913043,0.8636363636363635,0.9372474747474748,0.8333333333333334,0.9090909090909091
2025,0,multimodal,mlp_sklearn,0.8,0.9230769230769231,0.8,0.9072462259962261,0.8571428571428571,1.0
2025,1,multimodal,mlp_sklearn,0.7166666666666667,0.8333333333333334,0.6666666666666667,0.8543201624083977,0.8333333333333334,0.8333333333333334
2025,2,multimodal,mlp_sklearn,0.3666666666666667,0.42105263157894735,0.39999999999999997,0.7303100290232644,0.5714285714285714,0.3333333333333333
2025,3,multimodal,mlp_sklearn,0.5166666666666667,0.7692307692307693,0.8,0.9355596405228759,0.7142857142857143,0.8333333333333334
2025,4,multimodal,mlp_sklearn,0.49242424242424243,0.72,0.7424242424242425,0.8804324760207113,0.6428571428571429,0.8181818181818182
2026,0,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,1,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,2,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,3,clinical_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,4,clinical_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
2026,0,clinical_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,1,clinical_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,2,clinical_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2026,3,clinical_only,dummy_stratified,0.25,0.5217391304347826,0.25,0.625668449197861,0.5454545454545454,0.5
2026,4,clinical_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
2026,0,clinical_only,logistic_regression,0.7166666666666667,0.8333333333333334,0.8666666666666667,0.9462343212343213,0.8333333333333334,0.8333333333333334
2026,1,clinical_only,logistic_regression,0.475,0.72,0.5666666666666667,0.7979039479039479,0.6923076923076923,0.75
2026,2,clinical_only,logistic_regression,0.4166666666666667,0.7407407407407407,0.7166666666666667,0.8933247920380274,0.6666666666666666,0.8333333333333334
2026,3,clinical_only,logistic_regression,0.8166666666666667,0.8695652173913043,0.8833333333333333,0.9501063751063751,0.9090909090909091,0.8333333333333334
2026,4,clinical_only,logistic_regression,0.7272727272727273,0.625,0.7575757575757576,0.8915370280343543,1.0,0.45454545454545453
2026,0,clinical_only,random_forest,0.9,0.96,1.0,0.9999999999999999,0.9230769230769231,1.0
2026,1,clinical_only,random_forest,0.5583333333333333,0.8148148148148148,0.4666666666666667,0.716657647907648,0.7333333333333333,0.9166666666666666
2026,2,clinical_only,random_forest,0.4166666666666667,0.7407407407407407,0.7000000000000001,0.8834855571987925,0.6666666666666666,0.8333333333333334
2026,3,clinical_only,random_forest,0.8,0.9230769230769231,0.95,0.9811507936507936,0.8571428571428571,1.0
2026,4,clinical_only,random_forest,0.8181818181818181,0.7777777777777778,0.8787878787878788,0.9505590666018474,1.0,0.6363636363636364
2026,0,clinical_only,gradient_boosting,0.8583333333333334,0.9166666666666666,0.9166666666666666,0.9754901960784313,0.9166666666666666,0.9166666666666666
2026,1,clinical_only,gradient_boosting,0.475,0.72,0.2833333333333333,0.616176307352778,0.6923076923076923,0.75
